Company,Job_Title,Job_URL,Country,City,Sector,Tech_Stack,Source,Reason_Match,Hiring_Confidence,Language_Requirement,Scraped_At
Carlynton School District,7-12 Special Education – Learning Support Teacher,https://www.indeed.com/viewjob?jk=77c58646cd57db9e,USA,Pittsburgh,Tech,Unknown,"Indeed USA (Pittsburgh, PA)","Actively hiring in Pittsburgh, PA",High,English,2026-06-17
City Of Minneapolis,Assistant City Attorney Labor & Employment Law,https://www.indeed.com/viewjob?jk=ef105e13b6aeb8f4,USA,Minneapolis,Tech,Unknown,"Indeed USA (Minneapolis, MN)","Actively hiring in Minneapolis, MN",High,English,2026-06-17
Saint Louis Park Independent School District 283,Special Education Teacher (Autism Spectrum Disorder) | High School | 2026-2027,https://www.indeed.com/viewjob?jk=72415cc0d7d00221,USA,Minneapolis,Tech,Unknown,"Indeed USA (Minneapolis, MN)","Actively hiring in Minneapolis, MN",High,English,2026-06-17
Too Sweet Cakes,"General Manager, Paradise Valley (Opening Fall 2026)",https://www.indeed.com/viewjob?jk=472cac2d587e26b2,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
Desert Tails Pet Services,Cat Sitting & Dog Walking Professional - Part time Cave Creek,https://www.indeed.com/viewjob?jk=e7fe6ab8f12da06a,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
Cardinal Pediatric Therapies,Behavior Technician,https://www.indeed.com/viewjob?jk=c322b4c58ce80b1a,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
University of Phoenix,Business Support Analyst,https://www.indeed.com/viewjob?jk=5e2469840900c0e6,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
DeVry University,Hybrid Visiting Professor of Information Systems and Software Development,https://www.indeed.com/viewjob?jk=f3c88966382b92a8,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
Transcat,Business Development Manager,https://www.indeed.com/viewjob?jk=7d1339a28862e17e,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
Mercury Systems,Senior Test Technician,https://www.indeed.com/viewjob?jk=2d9cb41781de91c9,USA,Phoenix,Tech,Unknown,"Indeed USA (Phoenix, AZ)","Actively hiring in Phoenix, AZ",High,English,2026-06-17
CYA Guns & Ammo,Administrative Specialist,https://www.indeed.com/viewjob?jk=328aa1ba5aecfa5b,USA,Dallas,Tech,Unknown,"Indeed USA (Dallas, TX)","Actively hiring in Dallas, TX",High,English,2026-06-17
Century 21 Curran & Oberski,Real Estate Agent Licensed and Unlicensed,https://www.indeed.com/viewjob?jk=eecf305df41ff4c7,USA,Detroit,Tech,Unknown,"Indeed USA (Detroit, MI)","Actively hiring in Detroit, MI",High,English,2026-06-17
Team Outsider,Detroit / Ann Arbor KOA: General Manager,https://www.indeed.com/viewjob?jk=f7440fbf94752ce4,USA,Detroit,Tech,Unknown,"Indeed USA (Detroit, MI)","Actively hiring in Detroit, MI",High,English,2026-06-17
Autokiniton Global Group,Quality Tech - 2nd Shift,https://www.indeed.com/viewjob?jk=486911e18c51cd85,USA,Detroit,Tech,Unknown,"Indeed USA (Detroit, MI)","Actively hiring in Detroit, MI",High,English,2026-06-17
Airport Community School District,"Teacher, Science 5",https://www.indeed.com/viewjob?jk=68dbcd6a5ac5aea6,USA,Detroit,Tech,Unknown,"Indeed USA (Detroit, MI)","Actively hiring in Detroit, MI",High,English,2026-06-17
Livingston ESA,ASD Program Consultant Serving Pinckney Community Schools 0.5 FTE,https://www.indeed.com/viewjob?jk=b7d3a2899170669f,USA,Detroit,Tech,Unknown,"Indeed USA (Detroit, MI)","Actively hiring in Detroit, MI",High,English,2026-06-17
Charlotte Community Health Clinic,Triage Nurse,https://www.indeed.com/viewjob?jk=d371f18a8d658fa0,USA,Charlotte,Tech,Unknown,"Indeed USA (Charlotte, NC)","Actively hiring in Charlotte, NC",High,English,2026-06-17
Pine Lake Preparatory,Lower School Counselor (K-5),https://www.indeed.com/viewjob?jk=57f69e88db337414,USA,Charlotte,Tech,Unknown,"Indeed USA (Charlotte, NC)","Actively hiring in Charlotte, NC",High,English,2026-06-17
Power Electric,"Commercial Electricians — Journeymen, Lead Electricians, and Apprentices",https://www.indeed.com/viewjob?jk=149e3fd26fe8a41c,USA,San Diego,Tech,Unknown,"Indeed USA (San Diego, CA)","Actively hiring in San Diego, CA",High,English,2026-06-17
San Diego Unified School District,Instructional Coordinator (assigned to support the Golden State Pathways Program) - Mira Mesa High School,https://www.indeed.com/viewjob?jk=7570ce631c3f331e,USA,San Diego,Tech,Unknown,"Indeed USA (San Diego, CA)","Actively hiring in San Diego, CA",High,English,2026-06-17
QuidelOrtho Corporation,AI/ML Data Engineer (Databricks),https://www.indeed.com/viewjob?jk=83b31d482e2d3c8b,USA,San Diego,Tech,Unknown,"Indeed USA (San Diego, CA)","Actively hiring in San Diego, CA",High,English,2026-06-17
iMotion Physical Therapy,Patient Care Coordinator,https://www.indeed.com/viewjob?jk=660ebf65d088ea3f,USA,San Jose,Tech,Unknown,"Indeed USA (San Jose, CA)","Actively hiring in San Jose, CA",High,English,2026-06-17
Nimble Robotics,"Software Engineer III, Robotics Throughput",https://www.indeed.com/viewjob?jk=d7b753f62161a2c6,USA,San Jose,Tech,Unknown,"Indeed USA (San Jose, CA)","Actively hiring in San Jose, CA",High,English,2026-06-17
ZipLine,"Engineering Manager, Weather Risk Systems",https://www.indeed.com/viewjob?jk=050bf8c55969f843,USA,San Jose,Tech,Unknown,"Indeed USA (San Jose, CA)","Actively hiring in San Jose, CA",High,English,2026-06-17
CARLO GAVAZZI,Key Account Manager - Costa nord-occidentale,https://www.indeed.com/viewjob?jk=9b4fb16dddb9c375,USA,San Jose,Tech,Unknown,"Indeed USA (San Jose, CA)","Actively hiring in San Jose, CA",High,English,2026-06-17
Pierce County Washington,Liability Claims Supervisor,https://www.indeed.com/viewjob?jk=a472ee49487c2583,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
ISSAQUAH SCHOOL DISTRICT 411,American Sign Language Interpreter,https://www.indeed.com/viewjob?jk=788188ccf51a1af4,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
South Kitsap School District,ENGLISH LANGUAGE ARTS TEACHER,https://www.indeed.com/viewjob?jk=fe974f538a328774,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
Monroe School District,Substitute - Teacher (Pool for 26-27 SY) #1664,https://www.indeed.com/viewjob?jk=64d2375f83896f4c,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
Bellevue School District,CERTIFIED TESTING COORDINATOR 0.5 FTE - ADVANCED LEARNING PROGRAM,https://www.indeed.com/viewjob?jk=7038a961eac98d07,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
Crowley Maritime Corporation,"Lead Dispatcher, Tug",https://www.indeed.com/viewjob?jk=7fdd739a90a89e23,USA,Bellevue,Tech,Unknown,"Indeed USA (Bellevue, WA)","Actively hiring in Bellevue, WA",High,English,2026-06-17
Sonrava Health,Dental Assistant,https://www.indeed.com/viewjob?jk=d72d7860c67267a7,USA,Sacramento,Tech,Unknown,"Indeed USA (Sacramento, CA)","Actively hiring in Sacramento, CA",High,English,2026-06-17
Service Employees International Union,Organizer II,https://www.indeed.com/viewjob?jk=dd96630adf58f5f4,USA,Sacramento,Tech,Unknown,"Indeed USA (Sacramento, CA)","Actively hiring in Sacramento, CA",High,English,2026-06-17
ZooTampa at Lowry Park,"Safety Supervisor (Full-Time, Exempt)",https://www.indeed.com/viewjob?jk=872fd2d1e6969de9,USA,Tampa,Tech,Unknown,"Indeed USA (Tampa, FL)","Actively hiring in Tampa, FL",High,English,2026-06-17
Southern Switch & Contacts,Office Administrator — Machine Shop / Back Office,https://www.indeed.com/viewjob?jk=c98206a20ff055ff,USA,Tampa,Tech,Unknown,"Indeed USA (Tampa, FL)","Actively hiring in Tampa, FL",High,English,2026-06-17
Better Life Behavioral Services/Better Life Academy,Special Education Teacher,https://www.indeed.com/viewjob?jk=62dfccdcf9d9cfd4,USA,Orlando,Tech,Unknown,"Indeed USA (Orlando, FL)","Actively hiring in Orlando, FL",High,English,2026-06-17
"Phoenix Logistics, LLC",INSTRUCTIONAL DESIGNER III,https://www.indeed.com/viewjob?jk=254e4b13339632fa,USA,Orlando,Tech,Unknown,"Indeed USA (Orlando, FL)","Actively hiring in Orlando, FL",High,English,2026-06-17
Disney Experiences,Sr Product Mgr,https://www.indeed.com/viewjob?jk=f9bc8126c72e7a1f,USA,Orlando,Tech,Unknown,"Indeed USA (Orlando, FL)","Actively hiring in Orlando, FL",High,English,2026-06-17
Precise Systems,"Instructional Systems Designers, Junior (ISD)",https://www.indeed.com/viewjob?jk=f41650c3be03d49a,USA,Orlando,Tech,Unknown,"Indeed USA (Orlando, FL)","Actively hiring in Orlando, FL",High,English,2026-06-17
BlueSprig,Registered Behavior Technician (RBT),https://www.indeed.com/viewjob?jk=19a16deda0d2605d,USA,Orlando,Tech,Unknown,"Indeed USA (Orlando, FL)","Actively hiring in Orlando, FL",High,English,2026-06-17
Bracco Medical Technologies,Clinical Specialist - Kansas/Oklahoma - Bracco Medical Technologies,https://www.indeed.com/viewjob?jk=02e4e5af107895b7,USA,Kansas City,Tech,Unknown,"Indeed USA (Kansas City, MO)","Actively hiring in Kansas City, MO",High,English,2026-06-17
McAnany Van Cleave & Phillips,Litigation Paralegal,https://www.indeed.com/viewjob?jk=b4267658f4080c46,USA,Kansas City,Tech,Unknown,"Indeed USA (Kansas City, MO)","Actively hiring in Kansas City, MO",High,English,2026-06-17
Guadalupe Centers Charter Schools,Family and Community Engagement Coordinator,https://www.indeed.com/viewjob?jk=b2b14f1f73c9d8fa,USA,Kansas City,Tech,Unknown,"Indeed USA (Kansas City, MO)","Actively hiring in Kansas City, MO",High,English,2026-06-17
SCS Engineers,Senior Human Resources Generalist,https://www.indeed.com/viewjob?jk=ba15a462b44b28f4,USA,Kansas City,Tech,Unknown,"Indeed USA (Kansas City, MO)","Actively hiring in Kansas City, MO",High,English,2026-06-17
"CWCC, Inc.",Lead Preschool Teacher,https://www.indeed.com/viewjob?jk=462677e22f6c1b56,USA,Cincinnati,Tech,Unknown,"Indeed USA (Cincinnati, OH)","Actively hiring in Cincinnati, OH",High,English,2026-06-17
Adena Local School District,Middle/High Assistant Principal,https://www.indeed.com/viewjob?jk=8798a97c6ac414db,USA,Columbus,Tech,Unknown,"Indeed USA (Columbus, OH)","Actively hiring in Columbus, OH",High,English,2026-06-17
Group1001,DWX - Site Reliability & Automation Engineer,https://www.indeed.com/viewjob?jk=992e2823ba0ad784,USA,Indianapolis,Tech,Unknown,"Indeed USA (Indianapolis, IN)","Actively hiring in Indianapolis, IN",High,English,2026-06-17
University of Indianapolis,Program Manager - Lantz Center,https://www.indeed.com/viewjob?jk=f6c5ec44a41fbdae,USA,Indianapolis,Tech,Unknown,"Indeed USA (Indianapolis, IN)","Actively hiring in Indianapolis, IN",High,English,2026-06-17
Tree of Knowledge,RBT,https://www.indeed.com/viewjob?jk=ebcf5e071401aa56,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
Kent State University,Financial Aid Counselor - Scholarship Office,https://www.indeed.com/viewjob?jk=b2da9d48068d8292,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
Hudson Montessori School,Admissions and Communications Coordinator,https://www.indeed.com/viewjob?jk=6b790bff0c4cfa7e,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
NEOnet,EMIS Services Specialist,https://www.indeed.com/viewjob?jk=5119394f5ce3cf21,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
Akron Public School District,Intervention Specialist - I Promise Mild to Moderate 2026-2027,https://www.indeed.com/viewjob?jk=910360e21a511ba4,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
AmeriCorps,AFS CAL Development and Institutional Giving VISTA,https://www.indeed.com/viewjob?jk=862a9de9cfbe9d6a,USA,Cleveland,Tech,Unknown,"Indeed USA (Cleveland, OH)","Actively hiring in Cleveland, OH",High,English,2026-06-17
Idaho College of Osteopathic Medicine,HR Generalist,https://www.indeed.com/viewjob?jk=dada234d358fc30b,USA,Boise,Tech,Unknown,"Indeed USA (Boise, ID)","Actively hiring in Boise, ID",High,English,2026-06-17
DANE COUNTY,Deputy Sheriff I-II (DS127),https://www.indeed.com/viewjob?jk=9b7372ff40ac69fd,USA,Madison,Tech,Unknown,"Indeed USA (Madison, WI)","Actively hiring in Madison, WI",High,English,2026-06-17
Milwaukee Area Technical College,Greenhouse Educational Assistant (PT),https://www.indeed.com/viewjob?jk=48754d768fad516f,USA,Madison,Tech,Unknown,"Indeed USA (Madison, WI)","Actively hiring in Madison, WI",High,English,2026-06-17
Froedtert & MCW,"Nurse Extern, Internal Medicine Cystic Fibrosis",https://www.indeed.com/viewjob?jk=0d15340e5d233cd2,USA,Milwaukee,Tech,Unknown,"Indeed USA (Milwaukee, WI)","Actively hiring in Milwaukee, WI",High,English,2026-06-17
Milwaukee School of Engineering (MSOE),Payroll and Benefits Coordinator,https://www.indeed.com/viewjob?jk=f0f51ce3fb20fb3f,USA,Milwaukee,Tech,Unknown,"Indeed USA (Milwaukee, WI)","Actively hiring in Milwaukee, WI",High,English,2026-06-17
Sheboygan County,Administrative Assistant,https://www.indeed.com/viewjob?jk=c244a5fd6767c4f2,USA,Milwaukee,Tech,Unknown,"Indeed USA (Milwaukee, WI)","Actively hiring in Milwaukee, WI",High,English,2026-06-17
Ukrops Homestyle Foods,Kitchen - Production Team Member,https://www.indeed.com/viewjob?jk=92d7cfeaf8dbaac1,USA,Richmond,Tech,Unknown,"Indeed USA (Richmond, VA)","Actively hiring in Richmond, VA",High,English,2026-06-17
Urbandale Community School District,Special Education Associate for the Blind/Visually Impaired,https://www.indeed.com/viewjob?jk=18d56c04cc212ef3,USA,Des Moines,Tech,Unknown,"Indeed USA (Des Moines, IA)","Actively hiring in Des Moines, IA",High,English,2026-06-17
Principal Financial Group,Compliance Advisor,https://www.indeed.com/viewjob?jk=f1bcbe060dc39201,USA,Des Moines,Tech,Unknown,"Indeed USA (Des Moines, IA)","Actively hiring in Des Moines, IA",High,English,2026-06-17
San Antonio Water System,Geographic Information Systems Analyst (GIS Department),https://www.indeed.com/viewjob?jk=7911794ac5b9ff45,USA,San Antonio,Tech,Unknown,"Indeed USA (San Antonio, TX)","Actively hiring in San Antonio, TX",High,English,2026-06-17
The University of Texas at San Antonio,"Organizational Development Specialist, People Excellence (HR)",https://www.indeed.com/viewjob?jk=220a6ddcc8a24834,USA,San Antonio,Tech,Unknown,"Indeed USA (San Antonio, TX)","Actively hiring in San Antonio, TX",High,English,2026-06-17
Voya Financial,Digital Platform Consultant (Pre-Sales – Retirement Services),https://www.indeed.com/viewjob?jk=eb9160a39882ff91,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
Gateway Regional School District,Grade 1,https://www.indeed.com/viewjob?jk=3876ee9c00d3630c,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
Agawam Public Schools,Lead Teacher,https://www.indeed.com/viewjob?jk=a0deb7814e0e5ba6,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
Palmer Public Schools,2026-2027 LTS Board Certified Behavior Analyst (BCBA),https://www.indeed.com/viewjob?jk=e3a8a2b64c9bb706,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
Amherst-Pelham Regional School District,SE Reading Disability Specialist 2026-2027,https://www.indeed.com/viewjob?jk=a12fc7613fe26698,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
"Springfield Public Schools, MA",Preschool Physical Education Teacher,https://www.indeed.com/viewjob?jk=a3ed3b3f82b0bdbd,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
OPUS INSPECTION,Human Resources Specialist,https://www.indeed.com/viewjob?jk=73a947426a0c6f90,USA,Hartford,Tech,Unknown,"Indeed USA (Hartford, CT)","Actively hiring in Hartford, CT",High,English,2026-06-17
Southeastern Massachusetts Educational Collaborative,Board Certified Behavior Analyst (BCBA),https://www.indeed.com/viewjob?jk=d0e016dafbc44a1e,USA,Providence,Tech,Unknown,"Indeed USA (Providence, RI)","Actively hiring in Providence, RI",High,English,2026-06-17
Abington Public Schools,English Learner Educator - SY2026-2027,https://www.indeed.com/viewjob?jk=b19604f9c48134bd,USA,Providence,Tech,Unknown,"Indeed USA (Providence, RI)","Actively hiring in Providence, RI",High,English,2026-06-17
SUTTON PUBLIC SCHOOLS,District-wide (PreK - 12) English Language Learner Teacher,https://www.indeed.com/viewjob?jk=44a6f1a2297694a0,USA,Providence,Tech,Unknown,"Indeed USA (Providence, RI)","Actively hiring in Providence, RI",High,English,2026-06-17
Tiverton Public Schools,Chemistry Teacher Tiverton High School,https://www.indeed.com/viewjob?jk=da4ebe578a8d4ba9,USA,Providence,Tech,Unknown,"Indeed USA (Providence, RI)","Actively hiring in Providence, RI",High,English,2026-06-17
BOSTON RENAISSANCE CHARTER PUBLIC SCHOOL,SY26/27 INSTRUCTIONAL COACH,https://www.indeed.com/viewjob?jk=f42f6dfaeca07b02,USA,Providence,Tech,Unknown,"Indeed USA (Providence, RI)","Actively hiring in Providence, RI",High,English,2026-06-17
Roswell Park Comprehensive Cancer Center,Mobile Screening Unit Driver/Registrar,https://www.indeed.com/viewjob?jk=13bdc602acfe40c3,USA,Buffalo,Tech,Unknown,"Indeed USA (Buffalo, NY)","Actively hiring in Buffalo, NY",High,English,2026-06-17
Happiness House,Early Childhood Education Coordinator,https://www.indeed.com/viewjob?jk=74a6749b3a3a2159,USA,Rochester,Tech,Unknown,"Indeed USA (Rochester, NY)","Actively hiring in Rochester, NY",High,English,2026-06-17
